Aportes,,,,,,,,Valor mensal aportado,,,,,,Auxiliar Aportes x Carteira atual,,,,,,,,,Consolidado,,,,,,Aportes em Dolar,,,,,,,,,Desdobramentos,,,,Conversoes,,,,,Bonificação,,,
Data,Mês/ano,Titulo,Moeda,Investido,Qtde,I/Q,,Mês/ano,Aporte ,Aporte US$,Aporte consolidado,Acumulado,,Ação,Aportado,Percentual,Carteira Atual,Diferença,Quantidade,"0,00000000",Status,,Soma Reais,Soma Dolar,Meses,Média mensal,Diferença,,Reais,Cotação,Taxa cambio,IOF,Outras Taxas (Dolar),Dolar,Data,,,Ação,Fator,Data,,Ação,Fator,Data,,,Ação,Fator,Data,Quantidade
02/05/2023,5/2023,VIVT3,Real,"R$ 82,14","4,00000000","R$ 20,5350",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2023,5/2023,WIZC3,Real,"R$ 10,64","2,00000000","R$ 5,3200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/05/2023,5/2023,VNQ,Dolar,"R$ 80,73","0,99989472","R$ 80,7385",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/05/2023,5/2023,NOBL,Dolar,"R$ 91,17","0,9999068","R$ 91,1785",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/05/2023,5/2023,VNQ,Dolar,"R$ 63,18","0,78388555","R$ 80,5985",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/05/2023,5/2023,GOOGL,Dolar,"R$ 90,54","0,74673088","R$ 121,2485",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/05/2023,5/2023,JNJ,Dolar,"R$ 71,05","0,44764364","R$ 158,7200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/05/2023,5/2023,BTC,Real,"R$ 262,82","0,00196819","R$ 133.533,8560",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/06/2023,6/2023,FLRY3,Real,"R$ 45,67","7,00000000","R$ 6,5243",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/06/2023,6/2023,Selic 2027,Real,"-R$ 6.288,31","-9,00000000","R$ 698,7011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/06/2023,6/2023,Selic 2025,Real,"-R$ 18.431,65","-20,00000000","R$ 921,5825",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/06/2023,6/2023,Selic 2029,Real,"R$ 0,00","0,00000000",#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/06/2023,6/2023,BCFF11,Real,"R$ 139,54","16,00000000","R$ 8,7213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/06/2023,6/2023,NOBL,Dolar,"R$ 11,73","0,1247096","R$ 94,0585",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/07/2023,7/2023,NOBL,Dolar,"R$ 17,61","0,1891921","R$ 93,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/07/2023,7/2023,Selic 2029,Real,"R$ 0,00","0,00000000",#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2023,7/2023,Selic 2029,Real,"R$ 0,00","0,00000000",#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2023,7/2023,BTC,Real,"R$ 98,39","0,00071159","R$ 138.267,8228",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/08/2023,8/2023,JNJ,Dolar,"R$ 20,00","0,11494252","R$ 174,0000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/08/2023,8/2023,Selic 2029,Real,"R$ 0,00","0,00000000",#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/08/2023,8/2023,GRND3,Real,"R$ 43,38","6,00000000","R$ 7,2300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/08/2023,8/2023,Selic 2029,Real,"R$ 0,00","0,00000000",#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/08/2023,8/2023,GRND3,Real,"R$ 56,64","8,00000000","R$ 7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/09/2023,9/2023,VNQ,Dolar,"R$ 9,85","0,12068120","R$ 81,6200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/09/2023,9/2023,Selic 2029,Real,"R$ 0,00","0,00000000",#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/09/2023,9/2023,NCN,Real,"R$ 165,00","1.778,21000000","R$ 0,0928",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/09/2023,9/2023,NCN,Real,"R$ 11,00","118,53000000","R$ 0,0928",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/09/2023,9/2023,NCN,Real,"R$ 0,00","632,31000000","R$ 0,0000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/10/2023,10/2023,ITSA4,Real,"R$ 19,50","3,00000000","R$ 6,5000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/10/2023,10/2023,JNJ,Dolar,"R$ 36,73","0,23198383","R$ 158,3300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/10/2023,10/2023,Selic 2029,Real,"R$ 0,00","0,00000000",#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/10/2023,10/2023,GRND3,Real,"R$ 91,98","14,00000000","R$ 6,5700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/10/2023,10/2023,Selic 2029,Real,"R$ 0,00","0,00000000",#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/10/2023,10/2023,JNJ,Dolar,"R$ 9,91","0,06696850","R$ 147,9800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/11/2023,11/2023,NCN,Real,"R$ 0,00","516,35000000","R$ 0,0000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/11/2023,11/2023,Selic 2029,Real,"R$ 0,00","0,00000000",#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/11/2023,11/2023,NCN,Real,"R$ 0,00","167,28000000","R$ 0,0000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/11/2023,11/2023,ITSA4,Real,"R$ 197,09","11,00000000","R$ 17,9172",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/11/2023,11/2023,Selic 2029,Real,"R$ 0,00","0,00000000",#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/11/2023,11/2023,NSDV11,Real,"R$ 113,47","1,00000000","R$ 113,4700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/2023,12/2023,GOOGL,Dolar,"R$ 10,60","0,08000000","R$ 132,5000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2023,12/2023,ITSA4,Real,"-R$ 2.493,99","-231,00000000","R$ 10,7965",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2023,12/2023,SAPR11,Real,"-R$ 2.320,38","-101,00000000","R$ 22,9741",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2023,12/2023,CPLE11,Real,"-R$ 1.507,21","-51,00000000","R$ 29,5531",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2023,12/2023,GGBR4,Real,"-R$ 2.005,24","-77,00000000","R$ 26,0421",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2023,12/2023,TRPL4,Real,"-R$ 1.954,14","-83,00000000","R$ 23,5439",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2023,12/2023,ITSA3,Real,"R$ 1.970,00","200,00000000","R$ 9,8500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2023,12/2023,ITSA3,Real,"R$ 276,36","28,00000000","R$ 9,8700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2023,12/2023,ITSA3,Real,"R$ 9,86","1,00000000","R$ 9,8600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2023,12/2023,SAPR3,Real,"R$ 2.750,00","500,00000000","R$ 5,5000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2023,12/2023,SAPR3,Real,"R$ 165,00","30,00000000","R$ 5,5000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2023,12/2023,CPLE3,Real,"R$ 1.796,00","200,00000000","R$ 8,9800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2023,12/2023,CPLE3,Real,"R$ 359,60","40,00000000","R$ 8,9900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2023,12/2023,CPLE3,Real,"R$ 81,18","9,00000000","R$ 9,0200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2023,12/2023,GGBR3,Real,"R$ 854,44","41,00000000","R$ 20,8400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2023,12/2023,GGBR3,Real,"R$ 104,15","5,00000000","R$ 20,8300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2023,12/2023,GGBR3,Real,"R$ 813,15","39,00000000","R$ 20,8500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2023,12/2023,TRPL3,Real,"R$ 826,08","24,00000000","R$ 34,4200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2023,12/2023,TRPL3,Real,"R$ 723,03","21,00000000","R$ 34,4300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2023,12/2023,TRPL3,Real,"R$ 137,80","4,00000000","R$ 34,4500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2023,12/2023,TRPL3,Real,"R$ 378,84","11,00000000","R$ 34,4400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2023,12/2023,TRPL3,Real,"R$ 275,28","8,00000000","R$ 34,4100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2023,12/2023,NCN,Real,"R$ 0,00","303,82000000","R$ 0,0000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2023,12/2023,JNJ,Dolar,"-R$ 147,69","-0,92789492","R$ 159,1667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2023,12/2023,GOOGL,Dolar,"-R$ 111,14","-0,92428220","R$ 120,2447",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2023,12/2023,NU,Dolar,"R$ 262,89","31,67831325","R$ 8,2987",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2023,12/2023,Prefixado 2025,Real,"-R$ 862,60","-10,00000000","R$ 86,2600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2023,12/2023,Prefixado 2026,Real,"-R$ 694,27","-4,00000000","R$ 173,5675",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2023,12/2023,Selic 2029,Real,"R$ 0,00","0,00000000",#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2023,12/2023,Tesouro IPCA+ 2045,Real,"R$ 1.584,83","1,00000000","R$ 1.584,8300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/12/2023,12/2023,NU,Dolar,"R$ 14,53","1,75060240","R$ 8,3000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/12/2023,12/2023,NU,Dolar,"R$ 24,32","2,89868891","R$ 8,3900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/12/2023,12/2023,NU,Dolar,"R$ 9,91","1,18116805","R$ 8,3900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/01/2024,1/2024,Selic 2029,Real,"R$ 0,00","0,00000000",#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/01/2024,1/2024,Tesouro IPCA+ 2045,Real,"R$ 997,04","1,00000000","R$ 997,0400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/01/2024,1/2024,NU,Dolar,"R$ 9,96","1,10913140","R$ 8,9800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/01/2024,1/2024,Selic 2029,Real,"R$ 0,00","0,00000000",#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/01/2024,1/2024,Tesouro IPCA+ 2045,Real,"R$ 1.406,95","1,00000000","R$ 1.406,9500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2024,1/2024,ALASKA BLACK FIC FIA II,Real,"-R$ 2.000,00","-2,00000000","R$ 1.000,0000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2024,1/2024,Selic 2029,Real,"R$ 0,00","0,00000000",#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2024,1/2024,Tesouro IPCA+ 2045,Real,"R$ 641,69","1,00000000","R$ 641,6900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/01/2024,1/2024,Itáu Ações Dunamis FIC,Real,"-R$ 100,00","-1,00000000","R$ 100,0000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/01/2024,1/2024,NCN,Real,"R$ 0,00","139,87000000","R$ 0,0000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/01/2024,1/2024,NCN,Real,"R$ 0,00","286,25000000","R$ 0,0000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/01/2024,1/2024,Selic 2029,Real,"R$ 0,00","0,00000000",#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/01/2024,1/2024,Tesouro IPCA+ 2045,Real,"R$ 777,40","1,00000000","R$ 777,4000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/02/2024,2/2024,NCN,Real,"R$ 0,00","113,58000000","R$ 0,0000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/02/2024,2/2024,VNQ,Dolar,"R$ 9,78","0,11670644","R$ 83,8000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/02/2024,2/2024,Selic 2029,Real,"R$ 0,00","0,00000000",#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/02/2024,2/2024,NCN,Real,"R$ 0,00","264,61000000","R$ 0,0000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/02/2024,2/2024,NCN,Real,"R$ 2.466,00","45.684,98000000","R$ 0,05398",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/03/2024,3/2024,NCN,Real,"R$ 0,00","495,10000000","R$ 0,00000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/03/2024,3/2024,VNQ,Dolar,"R$ 9,55","0,10939289","R$ 87,30001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/03/2024,3/2024,NCN,Real,"R$ 0,00","195,45000000","R$ 0,00000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/03/2024,3/2024,NCN,Real,"R$ 0,00","94,30000000","R$ 0,00000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2024,3/2024,Tesouro IPCA+ 2045,Real,"R$ 999,91","1,00000000","R$ 999,91000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2024,3/2024,VNQ,Dolar,"R$ 23,87","0,27563510","R$ 86,60000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2024,3/2024,NCN,Real,"R$ 0,00","282,46000000","R$ 0,00000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2024,4/2024,NCN,Real,"R$ 0,00","441,75000000","R$ 0,00000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/04/2024,4/2024,NCN,Real,"R$ 0,00","180,51000000","R$ 0,00000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2024,4/2024,NCN,Real,"R$ 0,00","29,55000000","R$ 0,00000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2024,4/2024,NU,Dolar,"R$ 9,77","0,84224137","R$ 11,60000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2024,4/2024,Selic 2029,Real,"R$ 0,00","0,00000000",#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2024,4/2024,BCFF11,Real,"R$ 518,87","57,00000000","R$ 9,10298",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2024,4/2024,HGLG11,Real,"R$ 503,57","3,00000000","R$ 167,85667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2024,4/2024,KNRI11,Real,"R$ 491,41","3,00000000","R$ 163,80333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2024,4/2024,HFOF11,Real,"R$ 465,15","6,00000000","R$ 77,52500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2024,4/2024,Tesouro IPCA+ 2045,Real,"R$ 679,41","1,00000000","R$ 679,41000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/04/2024,4/2024,GGBR3,Real,"R$ 0,00","17,00000000","R$ 0,00000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/04/2024,4/2024,Selic 2029,Real,"R$ 0,00","0,00000000",#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/04/2024,4/2024,IPCA+ 2029,Real,"R$ 283,91","1,00000000","R$ 283,91000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/04/2024,4/2024,HFOF11,Real,"R$ 382,57","5,00000000","R$ 76,51400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/04/2024,4/2024,KNRI11,Real,"R$ 328,71","2,00000000","R$ 164,35500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/04/2024,4/2024,HGLG11,Real,"R$ 333,58","2,00000000","R$ 166,79000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/04/2024,4/2024,BCFF11,Real,"R$ 252,09","28,00000000","R$ 9,00321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/04/2024,4/2024,NCN,Real,"R$ 0,00","504,01000000","R$ 0,00000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2024,5/2024,NCN,Real,"R$ 0,00","29,49000000","R$ 0,00000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2024,5/2024,NCN,Real,"R$ 0,00","-2.258,41000000","R$ 0,00000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/05/2024,5/2024,VNQ,Dolar,"R$ 9,51","0,11423423","R$ 83,25000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/05/2024,5/2024,HFOF11,Real,"R$ 225,65","3,00000000","R$ 75,21667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/05/2024,5/2024,KNRI11,Real,"R$ 160,28","1,00000000","R$ 160,28000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/05/2024,5/2024,HGLG11,Real,"R$ 323,97","2,00000000","R$ 161,98500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/05/2024,5/2024,BCFF11,Real,"R$ 247,88","28,00000000","R$ 8,85286",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/05/2024,5/2024,BTC,Real,"R$ 98,60","0,00028694","R$ 343.625,84512",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2024,6/2024,BTC,Real,"R$ 32,31","0,00009068","R$ 356.307,89590",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2024,6/2024,VNQ,Dolar,"R$ 9,12","0,10944437","R$ 83,33001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/06/2024,6/2024,BCFF11,Real,"R$ 440,05","53,00000000","R$ 8,30283",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/06/2024,6/2024,BTC,Real,"R$ 111,06","0,00031408","R$ 353.604,17728",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/06/2024,6/2024,VNQ,Dolar,"R$ 5,26","0,06270115","R$ 83,89001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/06/2024,6/2024,BTC,Real,"R$ 25,90","0,00007602","R$ 340.699,81584",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/07/2024,7/2024,VNQ,Dolar,"R$ 18,12","0,21713600","R$ 83,45000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/07/2024,7/2024,NOBL,Dolar,"R$ 8,35","0,0875537","R$ 95,37001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/07/2024,7/2024,VNQ,Dolar,"R$ 9,09","0,10842080","R$ 83,84000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2024,7/2024,HFOF11,Real,"R$ 635,16","8,00000000","R$ 79,39500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/2024,7/2024,HGLG11,Real,"R$ 325,89",2,"R$ 162,94500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/2024,7/2024,HFOF11,Real,"R$ 565,24",8,"R$ 70,65500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/2024,7/2024,BCFF11,Real,"R$ 563,09",65,"R$ 8,66292",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/2024,7/2024,HGLG11,Real,"R$ 325,72",2,"R$ 162,86000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/2024,7/2024,KNRI11,Real,"R$ 479,00",3,"R$ 159,66667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2024,7/2024,BTC,Real,"R$ 100,00","0,00026197","R$ 381.723,09806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2024,7/2024,ABEV3,Real,"R$ 600,80",52,"R$ 11,55385",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2024,7/2024,GRND3,Real,"R$ 549,62",93,"R$ 5,90989",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2024,7/2024,GGBR3,Real,"R$ 468,80",29,"R$ 16,16552",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2024,7/2024,EZTC3,Real,"R$ 314,99",24,"R$ 13,12458",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2024,7/2024,BCFF11,Real,"R$ 607,00",74,"R$ 8,20270",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2024,7/2024,HGLG11,Real,"R$ 641,33",4,"R$ 160,33250",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2024,7/2024,KNRI11,Real,"R$ 620,46",4,"R$ 155,11500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2024,7/2024,HFOF11,Real,"R$ 633,99",9,"R$ 70,44333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/08/2024,8/2024,NOBL,Dolar,"R$ 8,89","0,0893299","R$ 99,51881",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/08/2024,8/2024,BTC,Real,"R$ 51,13","0,00015164","R$ 337.180,16355",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/08/2024,8/2024,Selic 2029,Real,"R$ 33.031,13","1,00000000","R$ 33.031,13000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/09/2024,9/2024,NOBL,Dolar,"R$ 8,76","0,0839251","R$ 104,37881",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
